,index,artist_name,track_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in_min_ms,time_signature,genre
162,244,Boxout,ALMA,31.0,0.354,0.777,4.0,-6.648,1,0.06,0.0553,0.000383,0.38,0.393,200.139,206400.0,4,Rock
163,245,The Isley Brothers,Summer Breeze - Live,27.0,0.333,0.547,9.0,-11.288,0,0.0443,0.151,0.0692,0.165,0.473,162.392,624493.0,4,Rock
164,246,Echo Collective,The Witching Hour,26.0,0.0765,0.0521,5.0,-18.188,0,0.0431,0.826,0.886,0.092,0.0271,80.809,330448.0,3,Indie_Alt
165,249,David Bowie,Heroes - 2017 Remaster,75.0,0.49,0.758,7.0,-6.491,1,0.0297,0.000671,0.484,0.092,0.435,112.114,371413.0,4,HipHop
166,250,P√©pe,Bridging Mechanics,39.0,0.469,0.669,2.0,-9.473,1,0.0494,0.0385,0.529,0.0981,0.245,132.005,358282.0,4,Indie_Alt
167,255,No Doubt,It's My Life,47.0,0.606,0.75,8.0,-4.535,0,0.0306,0.00264,0.000788,0.321,0.771,126.316,225867.0,4,Alt_Music
168,257,Crisix,World in a World,28.0,0.408,0.987,1.0,-3.663,0,0.153,0.000125,0.0565,0.434,0.389,104.966,256880.0,4,Rock
169,258,Proxy,Raven,11.0,0.345,0.698,1.0,-8.214,1,0.171,0.00735,0.872,0.14,0.0395,127.992,354129.0,4,Alt_Music
170,260,Phoebe Bridgers,Kyoto (Copycat Killer Version),50.0,0.149,0.299,11.0,-11.163,1,0.0351,0.92,0.00197,0.202,0.273,83.734,181213.0,5,Pop
171,261,The Verve,Slide Away - 2016 Remastered,41.0,0.306,0.635,2.0,-7.566,1,0.032,0.017,0.323,0.0769,0.221,150.1,243453.0,4,Rock
172,262,Routine,Cady Road,43.0,0.498,0.731,2.0,-7.25,1,0.0243,0.128,0.0489,0.156,0.6,97.055,190696.0,4,Blues
173,265,"Doja Cat, The Weeknd",You Right,89.0,0.828,0.621,8.0,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,3.10288333,4,Pop
174,266,No Somos Marineros,Gemelos C√≥ctel,30.0,0.586,0.59,4.0,-8.834,1,0.0333,0.456,0.85,0.152,0.264,147.141,231640.0,5,Indie_Alt
175,267,Suicidal Tendencies,Trip at the Brain,43.0,0.299,0.914,4.0,-12.181,0,0.0479,0.00107,0.0121,0.102,0.637,103.465,271373.0,4,Alt_Music
176,268,MaidaVale,(If You Want the Smoke) Be the Fire,30.0,0.38,0.691,1.0,-7.79,0,0.0335,0.00156,0.000889,0.104,0.514,83.772,318023.0,4,Metal
177,269,Mot√∂rhead,In the Name of Tragedy,53.0,0.449,0.994,8.0,-4.836,1,0.0824,0.000106,2.13e-06,0.102,0.447,149.91,183640.0,4,Metal
178,270,Ramones,I Wanna Be Sedated - 2002 Remaster,61.0,0.597,0.96,11.0,-3.989,1,0.042,0.169,2.89e-05,0.105,0.937,163.017,149467.0,4,Rock
179,271,Hardcastle,Mundane,48.0,0.598,0.751,6.0,-5.869,1,0.0327,0.0299,1.64e-06,0.139,0.671,120.033,187768.0,4,Rock
180,272,Department S,Is Vic There?,39.0,0.488,0.744,9.0,-13.597,0,0.0455,0.00201,0.00831,0.312,0.759,149.43,186773.0,4,Alt_Music
181,273,The Coral,Dreaming of You,65.0,0.441,0.684,9.0,-7.495,0,0.031,0.374,0.000848,0.108,0.971,199.001,141000.0,4,Indie_Alt
182,274,Mississippi John Hurt,Coffee Blues,43.0,0.611,0.0785,9.0,-20.543,1,0.0503,0.964,0.00014,0.0903,0.763,104.233,227733.0,4,Blues
183,276,Shannon Shaw,Broke My Own,35.0,0.492,0.736,9.0,-5.134,0,0.0318,0.00376,0.000386,0.128,0.555,122.442,179387.0,4,Alt_Music
184,277,Silent Child,Fuck You,64.0,0.617,0.557,10.0,-5.931,0,0.0381,0.155,2.87e-05,0.48,0.355,143.912,183333.0,4,Pop
185,280,Joan Jett & The Blackhearts,Do You Wanna Touch Me (Oh Yeah),54.0,0.572,0.836,11.0,-3.159,1,0.0867,0.0247,0.000221,0.159,0.726,127.667,226520.0,4,Indie_Alt
186,284,Avril Lavigne,Complicated,78.0,0.585,0.776,5.0,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244507.0,4,Rock
187,285,Good Charlotte,Last December,56.0,0.408,0.949,8.0,-3.187,0,0.168,0.000142,5.42e-06,0.26,0.341,155.124,189060.0,4,Metal
188,286,Fabio Rock,Queens of Terror,27.0,0.648,0.813,8.0,-5.064,1,0.0397,0.131,0.00155,0.116,0.484,125.153,194116.0,4,Indie_Alt
189,287,Reverend And The Makers,Heavyweight Champion of the World,56.0,0.546,0.838,9.0,-2.406,1,0.0407,0.00606,2.7e-05,0.104,0.761,132.969,205227.0,4,Rock
190,289,MC5,Kick out the Jams,39.0,0.329,0.806,1.0,-11.925,1,0.0596,0.0565,0.21,0.355,0.619,142.625,181760.0,4,Rock
191,290,TOTO,Rosanna,71.0,0.365,0.513,7.0,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647,5.52,4,Rock
192,294,Cage The Elephant,Broken Boy (feat. Iggy Pop),51.0,0.492,0.939,6.0,-3.501,0,0.118,0.00247,0.0021,0.131,0.484,166.03,163208.0,4,Rock
193,296,Sanford Clark,Lonesome For A Letter,23.0,0.698,0.608,7.0,-9.719,1,0.0361,0.186,0.00147,0.261,0.635,109.893,112693.0,4,Blues
194,297,Canned Heat,On The Road Again,60.0,0.466,0.182,9.0,-19.537,1,0.0457,0.879,0.0556,0.341,0.216,128.811,199640.0,4,Rock
195,298,Hadag Nahash,◊î◊õ◊ú ◊ô◊°◊™◊ì◊®,31.0,0.618,0.945,7.0,-4.583,1,0.102,0.00132,2.07e-05,0.333,0.666,89.981,277093.0,4,Alt_Music
196,300,Long Blue Light,Leif Vollebekk,63.0,0.552,0.485,9.0,-9.111,1,0.0332,0.517,0.106,0.164,0.51,71.548,3.336216667,4,Coutnry
197,302,Cage The Elephant,Mess Around,61.0,0.423,0.931,11.0,-5.225,0,0.0539,0.0119,0.00104,0.629,0.61,150.385,173173.0,4,Alt_Music
198,303,Jets To Brazil,Chinatown,45.0,0.443,0.415,9.0,-8.808,1,0.0294,0.00464,0.00123,0.125,0.239,122.522,335933.0,4,Rock
199,304,Girafot,◊ô◊© ◊ú◊ï ◊ë◊ó◊ï◊®◊ï◊™ ◊õ◊û◊ï ◊û◊ô◊ù,30.0,0.509,0.474,8.0,-11.636,0,0.0546,0.516,0.000185,0.183,0.491,110.109,180813.0,4,Blues
200,305,Khruangbin,Time (You and I),65.0,0.751,0.49,11.0,-13.679,1,0.0453,0.00932,0.145,0.0725,0.925,105.407,342189.0,4,Indie_Alt
201,306,Richie Kotzen,Make It Easy,37.0,0.505,0.908,5.0,-4.717,0,0.0561,3.71e-05,0.0092,0.207,0.494,123.928,204733.0,4,Rock
202,309,Oceanhoarse,One with the Gun,35.0,0.4,0.947,7.0,-5.327,1,0.0525,1.21e-06,0.809,0.216,0.277,89.439,190430.0,4,Metal
203,310,The Revisit Project,Transition,15.0,0.628,0.59,7.0,-7.47,0,0.0487,0.295,0.829,0.137,0.436,86.049,350930.0,4,Indie_Alt
204,313,"Sarthak Kalyani, Satyansh Rajat",Ab Jaane Ki Zid Na Karo,22.0,0.646,0.588,7.0,-9.429,1,0.108,0.745,0.000149,0.102,0.143,95.018,3.029516667,4,Acoustic/Folk
205,315,Limp Bizkit,My Way,71.0,0.576,0.864,6.0,-3.981,1,0.0462,0.02,1.68e-06,0.683,0.609,97.225,272973.0,4,Alt_Music
206,316,Trois Amis,When You Are Around,59.0,0.559,0.194,8.0,-16.927,1,0.0412,0.909,0.852,0.132,0.169,84.095,3.19245,4,Instrumental
207,317,Pit Pony,Dutch Courage,25.0,0.117,0.916,1.0,-3.281,1,0.0723,1.39e-05,0.0992,0.219,0.423,151.886,270205.0,4,Alt_Music
208,318,Idan Amedi,◊û◊®◊§◊°◊™,29.0,0.514,0.63,5.0,-9.018,1,0.0329,0.316,4.22e-05,0.119,0.54,89.947,253107.0,4,Rock
209,319,Catch Your Breath,Ricochet,42.0,0.403,0.971,2.0,-4.947,1,0.288,0.000182,0.000439,0.152,0.147,200.073,186000.0,4,Indie_Alt
210,320,Wendy Marcini,It's Your Smile,52.0,0.274,0.351,8.0,-12.784,1,0.0362,0.957,0.547,0.126,0.128,59.043,2.932866667,4,Bollywood
211,321,Still Woozy,Window,71.0,0.714,0.483,4.0,-9.378,0,0.195,0.436,2.3e-05,0.28,0.67,91.025,139293.0,4,Pop
212,322,Spare Parts For Broken Hearts,Big Win,24.0,0.491,0.71,7.0,-9.06,1,0.0307,0.000981,4.6e-05,0.228,0.418,122.003,205687.0,4,Rock
213,323,Midnight Oil,First Nation (feat. Jessica Mauboy & Tasman Keith),31.0,0.65,0.747,9.0,-6.691,0,0.0283,0.0291,7.98e-05,0.45,0.256,108.013,291507.0,4,Rock
214,324,AC/DC,You Shook Me All Night Long,80.0,0.532,0.767,7.0,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,210173.0,4,Indie_Alt
215,325,Lilith Czar,King,47.0,0.439,0.726,4.0,-6.53,0,0.042,0.000518,0.000835,0.0857,0.403,99.054,207386.0,4,Rock
216,326,"Kishore Kumar, Asha Bhosle",Yeh Raaten Yeh Mausam,12.0,0.505,0.216,4.0,-12.355,0,0.0508,0.976,1.64e-06,0.146,0.709,148.791,3.352666667,3,Bollywood
217,328,The Lazy Eyes,Where's My Brain??? - Edit,33.0,0.551,0.831,9.0,-5.922,1,0.141,0.064,0.0798,0.323,0.619,176.091,184428.0,4,Alt_Music
218,330,The Sunday Estate,Fight Me,36.0,0.493,0.763,2.0,-5.603,1,0.0344,5.19e-05,2.01e-05,0.0986,0.215,127.948,241691.0,4,Metal
219,331,Kishore Kumar,Meet Na Mila Re Man Ka,24.0,0.523,0.492,6.0,-12.688,1,0.0707,0.832,3.8e-05,0.126,0.781,81.663,4.33845,4,Bollywood
220,332,Josiah and the Bonnevilles,Appalachia,38.0,0.419,0.662,2.0,-6.976,1,0.0296,0.172,0.00022,0.211,0.594,83.906,252813.0,4,Indie_Alt
221,334,"Johann Sebastian Bach, Hilary Hahn","Violin Partita No. 3 in E Major, BWV 1006: III. Gavotte en rondeau",26.0,0.456,0.108,4.0,-16.453,1,0.0565,0.989,0.00272,0.142,0.804,111.851,3.267333333,3,Bollywood
222,335,Arcade Fire,Rebellion (Lies),65.0,0.401,0.933,8.0,-5.682,1,0.0344,0.00744,0.627,0.318,0.734,127.193,310893.0,4,Indie_Alt
223,338,BarbWalters,Lovin' You,31.0,0.597,0.901,1.0,-5.061,1,0.419,0.0644,0.0131,0.13,0.427,126.012,228571.0,4,HipHop
224,340,Tyler Leads,Hellhounds,27.0,0.293,0.978,5.0,-4.882,1,0.087,5.51e-05,0.00604,0.518,0.514,141.714,174378.0,4,Metal
225,342,Jace Everett,Bad Things,49.0,0.591,0.864,4.0,-4.706,0,0.0399,0.0446,0.00571,0.279,0.728,131.006,164440.0,4,Rock
226,344,Sturgill Simpson,All Around You,47.0,0.312,0.562,9.0,-6.495,1,0.0298,0.123,0.173,0.136,0.514,185.725,215693.0,3,Indie_Alt
227,345,Visions,José González,53.0,0.516,0.243,2.0,-11.832,1,0.0319,0.872,0.00598,0.0999,0.204,97.526,3.92955,4,Acoustic/Folk
228,346,Everything Everything,Big Climb,41.0,0.656,0.599,2.0,-8.314,1,0.0684,0.00966,1.36e-06,0.0681,0.301,104.998,234067.0,4,Alt_Music
229,352,PUP,Kids,39.0,0.783,0.693,10.0,-7.764,0,0.0972,0.131,0.881,0.0171,0.854,108.022,345528.0,4,Alt_Music
230,353,Gordi,Dino's,40.0,0.591,0.745,7.0,-4.921,1,0.0405,0.0111,6.89e-05,0.134,0.334,130.985,191282.0,4,Rock
231,354,Lime Cordiale,On Our Own,57.0,0.705,0.692,9.0,-7.271,1,0.0303,0.00149,0.000193,0.137,0.772,125.933,216636.0,4,Indie_Alt
232,357,Deep Purple,Perfect Strangers,66.0,0.521,0.721,2.0,-7.699,1,0.0254,0.00348,0.0113,0.391,0.611,97.578,328427.0,4,Indie_Alt
233,358,Piebald,Grace Kelly With Wings,28.0,0.316,0.885,9.0,-3.412,0,0.221,0.0106,0.000332,0.0964,0.298,77.775,325520.0,4,Blues
234,360,Baird,Beluga v2 (feat. Berhana),52.0,0.719,0.715,4.0,-6.549,0,0.0758,0.0849,0.00582,0.142,0.393,87.922,155455.0,4,Pop
235,361,Kink Gong,Bamboo Chicken,9.0,0.248,0.491,5.0,-15.27,0,0.0954,0.277,0.11,0.424,0.481,172.917,253455.0,4,Blues
236,364,The Teskey Brothers,Forever You and Me,58.0,0.509,0.467,8.0,-4.94,1,0.0331,0.436,9.98e-06,0.0971,0.538,175.159,175593.0,3,Rock
237,365,The Strokes,Reptilia,75.0,0.489,0.649,9.0,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,219827.0,4,Rock
238,367,Prince,When Doves Cry,71.0,0.729,0.989,9.0,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,5.88176667,4,Coutnry
239,368,Van Morrison,Into the Mystic - 2013 Remaster,72.0,0.608,0.524,8.0,-10.266,1,0.0309,0.367,0.00254,0.115,0.797,86.204,3.42688333,4,Coutnry
240,370,Darkthrone,Transilvanian Hunger - Studio,47.0,0.267,1.0,4.0,-4.92,0,0.135,0.016,0.447,0.45,0.0215,138.616,369760.0,4,Metal
241,371,Joji,MODUS,67.0,0.738,0.533,7.0,-7.617,1,0.0492,0.183,0.000252,0.115,0.262,132.008,207265.0,4,HipHop
242,372,Red Sun Rising,Emotionless,40.0,0.57,0.702,3.0,-6.22,0,0.0331,0.000703,0.0361,0.112,0.539,91.972,262733.0,4,Rock
243,374,Converge,Under Duress,33.0,0.348,0.941,1.0,-4.155,1,0.0903,3.27e-06,0.786,0.0559,0.184,139.467,222884.0,3,Rock
244,376,Parkway Drive,Wild Eyes,59.0,0.299,0.99,6.0,-3.498,1,0.156,0.000732,0.000405,0.165,0.197,110.313,258587.0,4,Alt_Music
245,377,Unida,Left Us To Mold,36.0,0.214,0.942,5.0,-3.928,0,0.157,0.000359,0.708,0.0942,0.391,130.433,346117.0,4,Rock
246,380,Quivers,Gutters Of Love,15.0,0.517,0.503,2.0,-8.642,1,0.0311,0.0117,0.105,0.129,0.548,121.217,244453.0,4,Rock
247,381,Social Distortion,Ring of Fire,55.0,0.336,0.942,5.0,-9.252,0,0.0492,0.0114,0.0291,0.0833,0.703,179.874,230773.0,4,Rock
248,383,Glass Animals,Your Love (D√©j√† Vu),63.0,0.854,0.671,7.0,-7.158,1,0.0543,0.019,0.383,0.105,0.631,107.994,234372.0,4,Indie_Alt
249,386,Ayreon,Computer Eyes,42.0,0.501,0.69,4.0,-7.635,0,0.0314,0.00572,0.000805,0.16,0.0492,96.988,436973.0,4,Rock
250,387,Wheel,Movement,35.0,0.523,0.81,1.0,-5.717,1,0.0474,0.000676,0.547,0.243,0.185,128.915,264003.0,4,Rock
251,388,Adrian Younge,Revolutionize,18.0,0.509,0.874,11.0,-4.515,0,0.0437,0.0687,2.2e-05,0.431,0.692,136.051,202033.0,4,Blues
252,390,Velvet Revolver,Fall to Pieces,63.0,0.464,0.887,6.0,-4.65,1,0.0499,0.000429,0.333,0.126,0.23,132.759,271240.0,4,Metal
253,392,The Goon Sax,In the Stone,36.0,0.649,0.798,11.0,-5.589,0,0.0264,0.136,0.00376,0.269,0.792,111.941,247051.0,4,Indie_Alt
254,395,Gary Clark Jr.,The Healing - Live,39.0,0.344,0.56,7.0,-8.363,0,0.031,0.222,0.00141,0.679,0.345,89.193,338227.0,4,Rock
255,396,"KK, Dominique",Tadap Tadap,46.0,0.468,0.462,2.0,-10.661,1,0.127,0.514,4.14e-06,0.162,0.161,160.307,6.62955,3,Bollywood
256,397,DIIV,Under the Sun,54.0,0.552,0.851,2.0,-6.229,1,0.033,0.00143,0.774,0.131,0.938,154.962,227000.0,4,Metal
257,398,R.E.M.,Pop Song 89 - Remastered,45.0,0.608,0.679,2.0,-10.808,1,0.0314,0.0023,0.00048,0.0591,0.961,128.024,184933.0,4,Pop
258,400,Exodus,Low Rider - War Cover,38.0,0.413,0.973,6.0,-5.776,0,0.135,3.46e-05,0.71,0.104,0.684,158.193,164880.0,4,Rock
259,403,Sjowgren,Human Condition,46.0,0.561,0.798,10.0,-4.619,0,0.0389,0.0219,0.217,0.109,0.422,93.028,131619.0,4,Alt_Music
260,404,The Rolling Stones,Rip This Joint,45.0,0.548,0.952,2.0,-2.958,1,0.0422,0.118,0.837,0.301,0.906,98.04,143293.0,4,HipHop
261,406,Metric,Help I'm Alive,60.0,0.565,0.877,5.0,-4.561,0,0.0614,0.00813,0.00251,0.26,0.389,118.484,285920.0,4,Indie_Alt
262,407,Buddy Guy,First Time I Met The Blues - Single Version,34.0,0.459,0.634,7.0,-6.348,1,0.05,0.58,0.000721,0.0547,0.725,99.961,137427.0,4,Alt_Music
263,408,Galleons,Casablanca,38.0,0.434,0.908,7.0,-3.387,1,0.0664,0.000124,6.93e-06,0.0842,0.559,152.022,236472.0,4,Rock
264,410,John Mellencamp,Rumbleseat,44.0,0.684,0.92,5.0,-2.699,1,0.0282,0.0437,0.112,0.0986,0.966,129.277,2.97378333,4,Pop
265,411,Lloyd Price,Lawdy Miss Clawdy,38.0,0.439,0.859,3.0,-4.847,1,0.0419,0.799,0.786,0.278,0.842,131.657,108827.0,4,Indie_Alt
266,412,Cassia,Right There,51.0,0.895,0.49,11.0,-8.458,1,0.0451,0.383,5.69e-06,0.0661,0.781,115.07,182936.0,4,Rock
267,413,Coheed and Cambria,The Dark Sentencer,44.0,0.324,0.969,11.0,-5.26,0,0.167,0.00106,3.86e-05,0.247,0.303,119.994,464520.0,4,Metal
268,414,Blind Willie McTell,Mr. McTell Got the Blues - 2003 Remastered,30.0,0.614,0.136,10.0,-14.095,1,0.038,0.913,3.01e-06,0.0891,0.527,113.967,137693.0,4,Blues
269,416,Ava De Bara,Be The Reason,23.0,0.706,0.711,7.0,-8.298,0,0.0551,0.424,1.02e-05,0.163,0.598,97.044,188760.0,4,Alt_Music
270,418,All Them Witches,Enemy of My Enemy,45.0,0.245,0.97,10.0,-5.319,0,0.0965,0.00121,0.854,0.317,0.311,178.956,209644.0,4,Metal
271,420,Devon Gilfillian,Unchained,49.0,0.385,0.832,7.0,-4.9,0,0.0891,0.0313,0.000717,0.132,0.673,179.839,244536.0,4,Blues
272,422,The OBGMs,Not Again,25.0,0.463,0.957,2.0,-4.55,1,0.0491,0.000469,0.00193,0.368,0.663,95.048,140691.0,4,Alt_Music
273,423,Arik Einstein,◊ô◊ï◊©◊ë ◊¢◊ú ◊î◊í◊ì◊®,35.0,0.653,0.377,5.0,-16.336,1,0.0304,0.0884,0.00132,0.101,0.424,149.948,232300.0,4,Rock
274,425,Foreigner,Urgent,60.0,0.855,0.803,4.0,-5.849,0,0.0316,0.342,0.00732,0.0841,0.962,114.867,4.52,4,Pop
275,427,Hayley Williams,My Limb,54.0,0.719,0.529,5.0,-8.029,0,0.0303,0.216,0.352,0.0976,0.401,145.006,173423.0,4,Alt_Music
276,428,Gang Of Four,To Hell With Poverty,40.0,0.408,0.885,7.0,-9.635,1,0.149,0.000456,0.0271,0.278,0.231,134.524,299600.0,4,Alt_Music
277,429,Katatonia,The Winter of Our Passing,40.0,0.58,0.694,5.0,-9.529,0,0.0338,0.000351,0.00655,0.276,0.439,120.048,198027.0,4,Rock
278,431,B.B. King,Chains And Things,58.0,0.56,0.241,4.0,-15.385,0,0.0314,0.593,0.195,0.122,0.341,79.537,293733.0,4,Indie_Alt
279,437,Strand of Oaks,Ruby,29.0,0.46,0.653,9.0,-6.526,1,0.0337,0.217,0.0223,0.156,0.342,116.905,247800.0,4,Alt_Music
280,438,Shamir,Ocean Eyes,37.0,0.346,0.594,7.0,-7.44,1,0.0662,0.228,0.00275,0.0964,0.362,176.051,203728.0,4,Pop
281,440,Cherym,Kisses On My Cards,25.0,0.459,0.953,4.0,-5.578,1,0.0724,0.000121,0.0933,0.135,0.512,142.003,189248.0,4,Indie_Alt
282,441,Paladin,Shoot for the Sun,27.0,0.182,0.962,8.0,-5.271,1,0.136,1.94e-05,0.0102,0.157,0.214,168.042,241824.0,4,Metal
283,443,Michael Franti & Spearhead,The Sound Of Sunshine,49.0,0.673,0.902,10.0,-4.886,1,0.0553,0.0164,0.0145,0.269,0.704,97.007,225133.0,4,Indie_Alt
284,444,Son Seals,Going Back Home,35.0,0.379,0.505,2.0,-9.734,0,0.0362,0.84,0.748,0.612,0.893,172.141,423800.0,3,Indie_Alt
285,445,B.B. King,Makin' Love Is Good For You,15.0,0.636,0.83,7.0,-5.722,1,0.0422,0.562,1.65e-06,0.154,0.617,119.816,227707.0,4,Pop
286,446,RKCB,Naive,47.0,0.64,0.582,1.0,-9.529,1,0.041,0.716,0.00117,0.328,0.085,100.024,213250.0,4,Alt_Music
287,447,Rammstein,Du riechst so gut,62.0,0.67,0.755,3.0,-7.416,1,0.031,0.000358,0.244,0.344,0.813,111.984,289267.0,4,Rock
288,448,The Sword,Iron Swan,39.0,0.267,0.671,5.0,-7.422,1,0.0436,3.14e-05,0.641,0.128,0.38,162.124,346093.0,4,Rock
289,449,Ephemerald,No Fall Is Too Deep,19.0,0.247,0.899,2.0,-7.322,1,0.0716,2.48e-06,0.0717,0.188,0.0399,180.087,294832.0,4,Rock
290,450,The Pretty Reckless,And So It Went [Feat. Tom Morello],55.0,0.471,0.9,8.0,-2.283,0,0.0832,0.0148,3.13e-06,0.082,0.362,91.318,270215.0,4,Pop
291,451,Cj Pandit,Bad Bad Fun,34.0,0.582,0.693,1.0,-9.256,1,0.0278,0.131,3.53e-06,0.115,0.582,106.999,208444.0,4,Rock
292,454,Joy Division,Love Will Tear Us Apart,69.0,0.443,0.956,2.0,-6.198,1,0.0511,5.24e-05,0.825,0.135,0.909,146.754,206867.0,4,Alt_Music
293,455,Pretty Sick,Bet My Blood,1.0,0.423,0.984,9.0,-4.261,0,0.1,2.29e-05,0.00676,0.321,0.199,103.218,179785.0,4,Indie_Alt
294,456,Alfie Templeman,One More Day,50.0,0.404,0.36,8.0,-8.44,1,0.226,0.644,0.0498,0.085,0.308,161.028,269480.0,4,Indie_Alt
295,457,Crafty 893,Happy Belated,30.0,0.679,0.307,8.0,-13.473,1,0.227,0.0783,0.000175,0.113,0.165,163.94,196098.0,4,Rock
296,458,Too Late Babe,The Lowest Pair,44.0,0.373,0.681,2.0,-8.002,1,0.0385,0.137,0.633,0.145,0.249,168.533,4.819366667,4,Acoustic/Folk
297,459,The Alan Parsons Project,Eye In The Sky,70.0,0.823,0.417,2.0,-12.643,1,0.032,0.562,0.00098,0.0765,0.522,111.928,276280.0,4,Indie_Alt
298,461,The Hives,Walk Idiot Walk,58.0,0.623,0.947,9.0,-3.934,1,0.103,0.00386,0.00575,0.582,0.684,146.318,211813.0,4,Rock
299,462,Seddy Hendrinx,45 (feat. A Boogie Wit da Hoodie),51.0,0.861,0.582,10.0,-8.078,1,0.226,0.00621,1.59e-06,0.103,0.607,85.007,155224.0,4,HipHop
300,465,"Kim André Arnesen, Mona Spigseth, Alex Robson, TrondheimSolistene, Sofi Jeannin",Peace,29.0,0.159,0.145,9.0,-17.25,0,0.045,0.71,0.791,0.148,0.0938,175.436,4.503116667,4,Instrumental
301,466,The Heavy Eyes,God Damn Wolf Man,38.0,0.383,0.892,9.0,-5.613,0,0.0758,0.000643,0.767,0.409,0.75,82.979,169781.0,4,Metal
302,467,Lost Society,Blood On Your Hands,36.0,0.49,0.94,10.0,-6.47,0,0.0825,7e-06,0.0869,0.0917,0.299,94.652,234578.0,4,Metal
303,468,Agnes Obel,Parliament Of Owls,42.0,0.212,0.239,11.0,-17.042,0,0.0365,0.919,0.942,0.149,0.117,119.345,2.495866667,3,Instrumental
304,470,Ronnie Milsap,My Heart,45.0,0.713,0.43,11.0,-10.432,1,0.0268,0.381,0.00112,0.217,0.475,95.284,2.69645,4,Rock
305,472,The Early November,I Want To Hear You Sad,39.0,0.507,0.748,1.0,-5.264,1,0.0303,0.00604,2.93e-05,0.176,0.743,92.653,210053.0,4,Rock
306,473,Big Joe Turner,"S.K. Blues, Pt. 1",33.0,0.619,0.268,10.0,-9.96,1,0.0772,0.987,0.00193,0.306,0.61,87.213,181307.0,4,Blues
307,475,Nikki Hill,Heavy Hearts Hard Fists,33.0,0.759,0.573,6.0,-5.924,1,0.0276,0.383,6.13e-06,0.116,0.864,117.551,197640.0,4,Blues
308,476,Robin Schulz,All This Love (feat. Harl≈ì),58.0,0.659,0.789,2.0,-4.505,0,0.0506,0.00943,4.17e-06,0.175,0.475,123.971,201290.0,4,Pop
309,478,Brothers Osborne,Shoot From The Hip,1.0,0.602,0.951,7.0,-4.807,1,0.0559,0.0588,1.29e-05,0.311,0.534,148.097,213827.0,4,Indie_Alt
310,479,Abra Cadabra,Spin This Coupe,61.0,0.676,0.828,10.0,-4.725,0,0.261,0.132,4.63e-06,0.0822,0.544,139.974,161564.0,4,HipHop
311,482,The Dandy Warhols,Bohemian Like You,68.0,0.584,0.931,9.0,-6.158,1,0.0344,0.00315,0.772,0.133,0.694,131.275,211707.0,4,Indie_Alt
312,484,Nailbomb,Cockroaches,43.0,0.221,0.861,7.0,-10.138,1,0.0678,0.000174,0.0113,0.345,0.289,186.416,310493.0,4,Rock
313,485,Living Proof,The War On Drugs,63.0,0.604,0.157,9.0,-14.174,1,0.0315,0.892,0.169,0.113,0.126,116.032,4.897783333,4,Rock
314,486,Goldfinger,Infinite,50.0,0.465,0.972,8.0,-3.68,1,0.141,0.00146,7.77e-06,0.361,0.632,169.982,145075.0,4,Rock
315,487,Mino Conte & Co,Misty Morning,52.0,0.489,0.228,5.0,-16.06,1,0.0328,0.903,0.0912,0.124,0.18,73.636,3.226766667,4,Acoustic/Folk
316,488,Gizelle Smith,Better Remember (They're Controlling You),20.0,0.572,0.633,11.0,-8.247,0,0.0603,0.16,3.94e-05,0.182,0.706,92.052,338750.0,4,Rock
317,489,Dust Bolt,Chaos Possession,23.0,0.209,0.979,8.0,-3.594,1,0.0774,4.52e-05,0.00496,0.317,0.517,139.775,233665.0,4,Metal
318,491,"Lata Mangeshkar, Kishore Kumar",Ik Rasta Hai Zindagi,18.0,0.478,0.5,7.0,-11.133,0,0.0497,0.139,0.000179,0.401,0.694,116.691,5.285783333,4,Acoustic/Folk
319,492,I,The Storm I Ride,39.0,0.521,0.961,2.0,-5.752,1,0.0459,0.189,0.133,0.112,0.26,124.993,269213.0,4,Rock
320,493,Shawn Mendes,Teach Me How To Love,71.0,0.592,0.885,9.0,-4.944,0,0.0807,0.0505,2.38e-06,0.0843,0.731,98.991,202357.0,4,Metal
321,497,Elvis Costello,Alison,58.0,0.557,0.32,1.0,-10.792,0,0.0438,0.739,3.99e-05,0.112,0.377,176.647,204533.0,4,Pop
322,498,Nervosa,Guided by Evil,31.0,0.512,0.948,1.0,-7.587,1,0.0412,2.8e-05,0.018,0.342,0.134,100.043,210047.0,4,Rock
323,500,The Delta Saints,Are You,31.0,0.43,0.852,9.0,-7.303,0,0.0309,0.0068,0.00011,0.137,0.509,93.375,220467.0,4,Pop
324,503,Yossi Babliki,◊û◊ú◊ó◊û◊î ◊ï◊©◊ú◊ï◊ù ◊™◊©◊§◊ê,12.0,0.354,0.249,9.0,-14.293,1,0.0339,0.594,3.05e-06,0.191,0.21,73.088,241185.0,3,Rock
325,504,Marilina Bertoldi,La Casa de A,53.0,0.592,0.449,9.0,-8.249,1,0.0344,0.00601,0.00905,0.0734,0.617,179.994,196072.0,4,Blues
